customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
253356,@AmazonHelp 1 👆 https://t.co/OVhmT9SGGF,253350.0,"@176232 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",1 👆 https://t.co/OVhmT9SGGF
400356,"@AmazonHelp N dont say sorry, u dont mean it, will never but from amazon but make sure few customer will get to know about your policies.",400354.0,@210674 Sorry for the hassle. As the product is returning we cannot reinstate it. Please place a new order for the product. ^HN,"N dont say sorry, u dont mean it, will never but from amazon but make sure few customer will get to know about your policies."
1501692,"@AmazonHelp I'm counting on @115821 and @115851 to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence",1501697.0,@468562 We'd love to help sort this out. Please reach out to us here: https://t.co/hApLpMlfHN so we can assist you with your return. ^NS,"I'm counting on and to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence"
1500624,"@AmazonHelp That's cool, but I don't want to completely turn them off, anyway to disable the product from being described or by package to package basis",1500623.0,"@468405 You can edit the notifications in the Alexa app. From the menu, select Settings &gt; Notifications &gt; Shopping Notifications. ^RA","That's cool, but I don't want to completely turn them off, anyway to disable the product from being described or by package to package basis"
197606,@AmazonHelp Check this out now also it is showing the same with proof https://t.co/AqFkOHNxE2,197604.0,@162488 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^RD,Check this out now also it is showing the same with proof https://t.co/AqFkOHNxE2
1474142,"@AmazonHelp I haven’t checked it yet, but this is an ongoing problem with ontrac They throw our packages around and leave them by the street.",1474141.0,@462202 Oh my! I'm so sorry to hear this! Have you had a chance to look into the package to see if the contents were OK? Keep us posted!^FR,"I haven’t checked it yet, but this is an ongoing problem with ontrac They throw our packages around and leave them by the street."
1886076,@AmazonHelp Yep my delivery preferences are being ignored and it is the same company each time.,1886075.0,"@562548 Hi, are your delivery preferences being ignored? Is it happening with the same carrier each time? ^TS",Yep my delivery preferences are being ignored and it is the same company each time.
2408721,@AmazonHelp Stop assuring. 7 agents did that today!,2408720.0,"@692616 If you've shared the details in the link provided to you earlier, I can assure you that our team will look into this and get back to you soon. ^SU",Stop assuring. 7 agents did that today!
2161903,"@AmazonHelp @634830 This is shameful for Amazon.

The same happened with me. I ordered a Brand New HP Laptop but I received a Refurbished one.

Amazon is in the business of ‘Deceptive Labelling’.",2161902.0,@634830 Please help us with the item page link you're referring too. We'll look into it. ^PS,This is shameful for Amazon. The same happened with me. I ordered a Brand New HP Laptop but I received a Refurbished one. Amazon is in the business of ‘Deceptive Labelling’.
1729658,@AmazonHelp J'ai bien essayé de joindre un conseiller mais il faut etre connecté puis le numéro surtaxé je préfère éviter ou puis je le notifier ?,1729657.0,@522751 Avez-vous signalé cela à notre service client s'il vous plait ? SB,J'ai bien essayé de joindre un conseiller mais il faut etre connecté puis le numéro surtaxé je préfère éviter ou puis je le notifier ?
343666,"@AmazonHelp I just gave you the tracking number. Go to your data base, not Twitter, and hunt the damn thing down. I pay Prime. I expect Prime service",343667.0,@197797 We're unable to access your account via Twitter. We can look into options in real-time here: https://t.co/hApLpMlfHN ^SK,"I just gave you the tracking number. Go to your data base, not Twitter, and hunt the damn thing down. I pay Prime. I expect Prime service"
2922576,@AmazonHelp 1st rep just said she was sorry &amp; she couldn't do anything even when I asked for specific solutions.,2922570.0,"@808802 I'm sorry for any inconvenience! When you reached out to us, what options or insight were provided?  ^GM",1st rep just said she was sorry &amp; she couldn't do anything even when I asked for specific solutions.
215133,"@AmazonHelp Yes, my delivery says arriving today, but it’s not come and still is very far away...",215132.0,@167113 Oh no! Have we missed the delivery date shown here: https://t.co/Y5jpI9gRhE? ^AG,"Yes, my delivery says arriving today, but it’s not come and still is very far away..."
2078650,@AmazonHelp What for? It won’t stop you using cheap couriers who don’t care.,2078649.0,"@614776 Hey James, please contact us here:  https://t.co/JzP7hlA23B ^AT",What for? It won’t stop you using cheap couriers who don’t care.
1352139,"@AmazonHelp The delivery date given both at checkout and on the order was tomorrow, 10/28",1352138.0,"@435316 Hi, Alex! What delivery date is on your order https://t.co/Y5jpI9gRhE ? The most accurate date is provided at checkout. ^EA","The delivery date given both at checkout and on the order was tomorrow, 10/28"
1397890,@AmazonHelp I checked there but Indian prices anniunced was 29000/- and your suggested are showing at 50000/-..thats a big loot boss.. WTH,1397889.0,@445087 You might want to check for watches here: https://t.co/aFo9CSREOn ^MO,I checked there but Indian prices anniunced was 29000/- and your suggested are showing at 50000/-..thats a big loot boss.. WTH
667671,@AmazonHelp Your customer support SUCKS. @116593 is so much better.,667669.0,"@279149 I'm sorry for the trouble this has caused! Without giving any account details, can you tell us more about what happened? ^NS",Your customer support SUCKS. is so much better.
437871,"@AmazonHelp Delivery not received. We were here at the time. Courier saying it was and apparently we now have no redress! Also, you cannot confirm who signed for it!",437870.0,"@219015 I'm sorry for the poor experience! We'd still like to help. Without providing any personal or account information, please let us know what happened. ^LR","Delivery not received. We were here at the time. Courier saying it was and apparently we now have no redress! Also, you cannot confirm who signed for it!"
63986,@AmazonHelp What insight are you talking about? More than 15 days have passed. WHY MONEY IS STILL NOT CREDITED? Here is order no. #406-0554976-6219504. GO CHECK. #AmazonFails #AmazonFraud #AmazonPay @115851,63985.0,@130696 We will not be able to offer any insight till we receive the details via form offered earlier. Appreciate your understanding. ^RW,What insight are you talking about? More than 15 days have passed. WHY MONEY IS STILL NOT CREDITED? Here is order no. #406-0554976-6219504. GO CHECK. #AmazonFails #AmazonFraud #AmazonPay
2789113,"@AmazonHelp I have -thanks for your support, shame @122232 are keeping quiet about it!",2789112.0,"@778535 If you'd like to discuss options or report this experience to our Transportation team, please contact us at your convenience through the following link: https://t.co/JzP7hlA23B ^ST","I have -thanks for your support, shame are keeping quiet about it!"
2845632,"@AmazonHelp Esta en buen estado, aunque solo trae las instrucciones en polaco.",2845631.0,@691164 Y ¿el producto se encuentra bien o presenta algún daño? ^DB,"Esta en buen estado, aunque solo trae las instrucciones en polaco."
175344,"@AmazonHelp Nouvelle date de livraison estimée: 24-27 Novembre, colis expédié. + une note d'excuse comme quoi je dois attendre de voir si je le reçois le 28 pour avoir accès aux options qui s'offrent à moi",175345.0,"@157179 Bonsoir, Je suis désolé, Que dit le suivi de votre colis?
^YL","Nouvelle date de livraison estimée: 24-27 Novembre, colis expédié. + une note d'excuse comme quoi je dois attendre de voir si je le reçois le 28 pour avoir accès aux options qui s'offrent à moi"
2879509,@AmazonHelp Thank you Amazon🙏. You are always a very trusted name and I have NO complaints from you. I made a mistake by purchasing the phone from @132995 authorised dealer @110334,2879508.0,"@799137 I'm sorry for the trouble caused by any promotion. We would like to assist you with it, please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest ^RW",Thank you Amazon🙏. You are always a very trusted name and I have NO complaints from you. I made a mistake by purchasing the phone from authorised dealer
2670065,"@AmazonHelp So after cancelling our first order we managed to get tickets for Sept 28 so delighted after disappoint. Now I get a email say the date was incorrect, no tickets again so fed up.",2670064.0,"@751958 I'm terribly sorry you didn't end up with tickets. Reach out to us here, https://t.co/0W6jitxbiC so that we can look into this further for you.
^AV","So after cancelling our first order we managed to get tickets for Sept 28 so delighted after disappoint. Now I get a email say the date was incorrect, no tickets again so fed up."
2901135,@AmazonHelp Yo amo a @7341 escúchenlos son buenísimos!,2901134.0,"@803279 Hola Estephanie, que dicha que aprovechaste las ofertas. ¿Que tipo de música te gusta escuchar? Nos gustaría saber. 😃 ^NP.",Yo amo a escúchenlos son buenísimos!
138189,"@AmazonHelp Danke, das ist lieb!",138188.0,"@147125 Mal sehen, vielleicht klappt es ja doch noch. Ich drück die die Daumen ^AW","Danke, das ist lieb!"
1473754,"@AmazonHelp My big toe hurts, what do I do?",1473753.0,"@462113 We would love to help! Without sharing any account details, can you give us more information? ^LM","My big toe hurts, what do I do?"
2563992,"@AmazonHelp Es vendido por queraltó pero por ser prime se supone que lo tenía al día siguiente. Y no no he podido localizar a torne, porque no son capaces ni de llamar los transportistas",2563997.0,"@727536 ¡Hola, Saraiip! Lamentamos muchísimo estos inconvenientes. ¿Podrías indicarnos si el pedido que esperas es vendido directamente por Amazon o por un vendedor externo? ¿Ya contactaste con el transportista? Quedamos atentos de tu respuesta. 
^ES","Es vendido por queraltó pero por ser prime se supone que lo tenía al día siguiente. Y no no he podido localizar a torne, porque no son capaces ni de llamar los transportistas"
2193206,@AmazonHelp Will do. Have a lovely evening 😊,2193205.0,@641876 Let us know if there's anything else we can help with! That's what we're here for! ^TK,Will do. Have a lovely evening 😊
2308765,@AmazonHelp Not yet shipped but email from May says November 14th https://t.co/8JA9pgwnTJ,2308764.0,@158445 Hi there! Unfortunately we don't have access to your account via Twitter. What does it say here?  https://t.co/Y5jpI9gRhE Please let us know!  ^JD,Not yet shipped but email from May says November 14th https://t.co/8JA9pgwnTJ
1369917,"@AmazonHelp After a month and a week i recontacted costumer service, they helped me but was of no use",1369915.0,@438872 I'm sorry about the unpleasant experience you've had. Could you tell us what happened? We'd like to help you fix it. ^HA,"After a month and a week i recontacted costumer service, they helped me but was of no use"
1398360,@AmazonHelp Get straight in after entering captcha . Never seen that error before though,1398359.0,"@445184 After you enter the characters shown, are you still not able to access the site? Are you getting another error message? ^FJ",Get straight in after entering captcha . Never seen that error before though
1730682,@AmazonHelp Si primero me dijeron que me devolvian el dinero en efectivo x estar  mal especificado y ahora me lo dan en cheques q n me sirven para nada,1730680.0,"@522961 Agradezco la información Roberto, ¿has entrado en contacto con nuestro Servicio al Cliente para reportar lo sucedido? ^AZ",Si primero me dijeron que me devolvian el dinero en efectivo x estar mal especificado y ahora me lo dan en cheques q n me sirven para nada
643766,"@AmazonHelp Installment amount should be Rs. 3,167 according to the offer. https://t.co/2pprdRfYNU",643768.0,"@272838 We'd like to know what went wrong, please reach out to us here: https://t.co/vlvfJr4nN9 and we'll look into it. ^SQ","Installment amount should be Rs. 3,167 according to the offer. https://t.co/2pprdRfYNU"
232324,@AmazonHelp Dicen que esta cerrado,232322.0,"@158359 En el enlace se encuentran los números de contacto de las compañías de transporte, recomendamos llamar al transportista 1/2",Dicen que esta cerrado
1053513,@AmazonHelp If u guys have lil bit of shame n pride then call me 8884928125,1053512.0,@368930 That's strange! We'd be glad to help you. Please contact our support team here: https://t.co/8D1n7HYXSc. 1/2 ^OS,If u guys have lil bit of shame n pride then call me 8884928125
1459803,@AmazonHelp Sir thanks for your help I don't want that bloody amount you keep that I am fed up to giving details again n again @115850 @AmazonHelp,1459802.0,"@205811 If you haven't received any correspondence, please share your details again and we'll get back to you. ^HD",Sir thanks for your help I don't want that bloody amount you keep that I am fed up to giving details again n again
1311435,"@AmazonHelp Sir, Few days back it was not required. You keep turning this feature off and on. GIve us the option to decide our security, dont force it on us",1311434.0,"@426447 I understand this additional step is inconvenient. However, this is something related to your account security. Appreciate your understanding. ^NK","Sir, Few days back it was not required. You keep turning this feature off and on. GIve us the option to decide our security, dont force it on us"
2761705,"@AmazonHelp Aramex is the carrier. It was supposed to arrive by the 17th, though your customer care says I should ignore that and the real date is the 22nd. So why did I get a mail asking for feedback on the 18th. Anyway, it's not arriving before the 22nd either.",2761704.0,@282026 I'm sorry to hear about your experience with both the shipment and your experience with customer service. When was the order supposed to arrive? May I ask who was the carrier? ^SY,"Aramex is the carrier. It was supposed to arrive by the 17th, though your customer care says I should ignore that and the real date is the 22nd. So why did I get a mail asking for feedback on the 18th. Anyway, it's not arriving before the 22nd either."
668528,"@AmazonHelp While I respect and appreciate your concerns of privacy of my personal data, I was really hoping for the order to reach me by 24/11 as was the expected date of delivery. Would appreciate if the same is upheld.",668527.0,@279403 Please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. (2/2)^BS,"While I respect and appreciate your concerns of privacy of my personal data, I was really hoping for the order to reach me by 24/11 as was the expected date of delivery. Would appreciate if the same is upheld."
2184531,@AmazonHelp I've already done that. I've been on the phone three times today. I need this sorting out urgently otherwise it'll be returned. The Project Scorpio edition is sold out and not likely to come back for purchase now the standard box is due out next week.,2184530.0,@639851 Oh no! We'd like to speak with you directly to discuss available options for your parcel. Please contact us via phone or chat via the following link:  https://t.co/JzP7hlA23B,I've already done that. I've been on the phone three times today. I need this sorting out urgently otherwise it'll be returned. The Project Scorpio edition is sold out and not likely to come back for purchase now the standard box is due out next week.
1554915,"@AmazonHelp 日本語で失礼します。お返事、感謝申し上げます。280円は共通で税金は変動します。ギフト券の中に2,000円の税金が入っているのに、変だと気が付きませんか?",1554914.0,@480885 https://t.co/st4oU67M9nサイトについてのお問い合わせのため、日本語でのリプライにて失礼いたします。アカウントにあるギフト券残高を使用されますと、クレジットカードとの併用支払いとなり、このような表記となります。HM,"日本語で失礼します。お返事、感謝申し上げます。280円は共通で税金は変動します。ギフト券の中に2,000円の税金が入っているのに、変だと気が付きませんか?"
1261129,"@AmazonHelp Non mi serve , non lo voglio piu. Se mi date un codice download posso accettare, caso contrario non voglio niente",1261128.0,@415441 Grazie per il riscontro! Ti suggerisco di attendere l'email di conferma spedizione. ^VE,"Non mi serve , non lo voglio piu. Se mi date un codice download posso accettare, caso contrario non voglio niente"
126042,"@AmazonHelp acabei de recebeer, amore. obrigado &lt;3 conta que o pedido esta em processamento",126043.0,@144283 Boa noite Kitesastre! No momento que você faz uma compra o e-mail da confirmação do seu pedido é enviado automaticamente com as informações do mesmo. Se não receber o e-mail pode ter acontecido algum problema. Qual é o estado do seu pedidono momento?  ^JJ,"acabei de recebeer, amore. obrigado &lt;3 conta que o pedido esta em processamento"
837824,@AmazonHelp Totally agreed. But why manipulate the MRP of the product. Atleast you can take actions against them from manipulating the MRP,837823.0,@319380 Prices and offers are decision of the seller; so they are often subjected to change. Hope you get a good deal soon. ^AB,Totally agreed. But why manipulate the MRP of the product. Atleast you can take actions against them from manipulating the MRP
1728573,"@AmazonHelp On a serious note , I will stop shopping frm ur website. The products r dffrnt frm wt they look and quality is too low.",1728572.0,@522619 Thank you for the confirmation. Do let us know for any further concern. ^AM,"On a serious note , I will stop shopping frm ur website. The products r dffrnt frm wt they look and quality is too low."
313718,@AmazonHelp Twice in last two weeks i had to resort to revise payment...but in vain despite miltiple efforts,313717.0,@190907 I've just checked and everything seems to be working fine. May I know what error do you see? ^SH,Twice in last two weeks i had to resort to revise payment...but in vain despite miltiple efforts
633725,@AmazonHelp Haven’t received any. Are you guys mailing to the right ID?,633724.0,@270214 I would request you to kindly respond to our email with your further insight on it and we'll look into it. ^HS,Haven’t received any. Are you guys mailing to the right ID?
2702012,@AmazonHelp No I didn’t as I was ordering all 3 items for myself. The other 2 cds have come through fine. Just not this 1,2702011.0,"@299630 Sorry for the trouble, Cheryl! We're here to help! When you placed this order, was anything marked as a gift? More information can be found here: https://t.co/tGF6nJjA0K. ^VB",No I didn’t as I was ordering all 3 items for myself. The other 2 cds have come through fine. Just not this 1
2305766,@AmazonHelp returning more shit and then having to spend more money to buy it again,2305764.0,"@590013 Thank you for letting us know. I can understand how frustrating this experience is! You can return it to us here: https://t.co/S5V1YbbpwT and re order it if it's still available. 

Please leave us packaging feedback as well, here: https://t.co/M74rvaLfWt ^DW",returning more shit and then having to spend more money to buy it again
1125297,@AmazonHelp I ws tld arrogantly dat my order hs been lost in transit nthing can be done.if it has been lost y u guys r shwing it as delivered #frustated,1125295.0,@385327 I'm sorry about the hassle. Request you to write back to the email which you have received from our team. We'll review it. ^OS,I ws tld arrogantly dat my order hs been lost in transit nthing can be done.if it has been lost y u guys r shwing it as delivered #frustated
631628,"@AmazonHelp Desconozco quien sea el transportista (AMZMX), quisiera saberlo por eso les pido ayuda, muchas gracia por la atención,",631629.0,"@269685 ¡Gracias por la información! ¿De casualidad has intentado contactar con el transportista para verificar porqué no se ha entregado este pedido?
^ES","Desconozco quien sea el transportista (AMZMX), quisiera saberlo por eso les pido ayuda, muchas gracia por la atención,"
2378916,@AmazonHelp Who compensates me for courier charges on a faulty product? Amazon or Shane retailers?,2378915.0,@686022 Apologies for the inconvenience. Return pick up facility is not yet available across all pin codes or with all sellers. Request you to cooperate and self return the order. Wherever possible we do offer pick up facility to reduce customer effort. ^VM,Who compensates me for courier charges on a faulty product? Amazon or Shane retailers?
2931888,"@AmazonHelp thanks, I have already used this and received no response, whats the timescale for responses to complaints?",2931887.0,@150001 You can get in touch with us here: https://t.co/hApLpMlfHN.^CN,"thanks, I have already used this and received no response, whats the timescale for responses to complaints?"
495964,@AmazonHelp Certamente curtirei 😄😄,495963.0,"@233297 Tomara que curta muito da leitura, Fernando 😊 ^LG",Certamente curtirei 😄😄
2594307,@AmazonHelp Send the DM link I will provide my number,2594306.0,@734639 That's odd!! Apologies for the trouble. Kindly reach out to our support team alternatively via chat or email through the link provided earlier &amp; we'll have this checked. ^EM,Send the DM link I will provide my number
250005,@AmazonHelp Ohk but plz check once where is my product of my earphones that I returned my registered mobile number is 8299568814,250004.0,@175404 I'm sorry to know you're unable to connect with us via phone. Please drop an email here: https://t.co/o4VxiACdC2 1/2 ^SH,Ohk but plz check once where is my product of my earphones that I returned my registered mobile number is 8299568814
2241961,"@AmazonHelp Lo pedí a las 8 de la mañana para asegurarme, pero hasta las 7 de la tarde no lo han marcado como enviado, se supone que lo llevan mañana a mi trabajo, pero no estaré, así que hasta el lunes nothing.",2241963.0,"@653643 Hola Antonio. Lamentamos saber del inconveniente. Ya te has comunicado con la compañía de transporte? Si no lo haz hecho, accesa este enlace: https://t.co/waVASiMUhk  ^JJ","Lo pedí a las 8 de la mañana para asegurarme, pero hasta las 7 de la tarde no lo han marcado como enviado, se supone que lo llevan mañana a mi trabajo, pero no estaré, así que hasta el lunes nothing."
2894601,"@AmazonHelp Been given an updated delivery date...twice. Can't see who the carrier is because it hasn't been shipped. And again, this whole time the item has shown as in stock and available for sale. No reason it should not have shipped.",2894600.0,@802194 Thank you for confirming. Were you given an updated delivery date? Who was the carrier for your order? You can check both here: https://t.co/Y5jpI9gRhE ^FD,"Been given an updated delivery date...twice. Can't see who the carrier is because it hasn't been shipped. And again, this whole time the item has shown as in stock and available for sale. No reason it should not have shipped."
1304680,@AmazonHelp The carrier is Lasership,1304679.0,@424875 I'm sorry for the wait! Who's the carrier that is going to deliver your package as listed here: https://t.co/Y5jpI9gRhE?^LH,The carrier is Lasership
1666241,"@AmazonHelp If tracking shows delivered but you haven't actually received the package, please check with your family members, neighbors and building security/reception or mail room, if they have collected it on your behalf.
What?",1666238.0,@144477 I'm sorry you've not received the order. Please report it to our support team here:  https://t.co/2t6DQoUmNZ we'll look into it and help you. ^AP,"If tracking shows delivered but you haven't actually received the package, please check with your family members, neighbors and building security/reception or mail room, if they have collected it on your behalf. What?"
1189710,@AmazonHelp i tried doing that many times your executives failed to help me.  Even mailed so many times no result,1189709.0,@399637 I'm sorry you've not received the order. Kindly connect with us here: https://t.co/FJVnGCk2NO we'll assist you right away.^AR,i tried doing that many times your executives failed to help me. Even mailed so many times no result
470835,"@AmazonHelp On vient de me répondre que le tarif appliqué et toujours valable hier avant l’annulation de ma commande ne sera plus envisageable.
Alors que l’erreur émane bien de vos services.. https://t.co/4CkgcmUQFw",470834.0,@227100 C'était quoi comme article/promotion dont vous parlez ? ^AR,On vient de me répondre que le tarif appliqué et toujours valable hier avant l’annulation de ma commande ne sera plus envisageable. Alors que l’erreur émane bien de vos services.. https://t.co/4CkgcmUQFw
73449,"@AmazonHelp I’m guessing it has moved to Thursday, which is brilliant because it’s a day I can imagine they’ll deliver when I’m busy as that’s their favourite time to knock 😊😊😊",73448.0,@132426 Oh no! I'm sorry to hear that we missed the delivery date! Has your tracking information updated with a new delivery date? You can check here: https://t.co/aaDyEz1VgE ^SW,"I’m guessing it has moved to Thursday, which is brilliant because it’s a day I can imagine they’ll deliver when I’m busy as that’s their favourite time to knock 😊😊😊"
1674829,@AmazonHelp @509586 oh yes ..almost 20 times :) still no proper response,1674828.0,@509586 Sorry about the delay in delivery. Did you report this to our support team here : https://t.co/vlvfJr4nN9 ? ^AS,oh yes ..almost 20 times :) still no proper response
1251698,@AmazonHelp AMZL US....pretty sure that’s y’all.,1251697.0,@343896 I'm sorry you haven't received your order yet! Will you confirm the carrier shown here: https://t.co/Y5jpI9gRhE? ^JP,AMZL US....pretty sure that’s y’all.
2073991,"@AmazonHelp No, nunca llegó aquí, no se pudo entregar diciendo que mi dirección no es correcta, sin embargo, me la has enviado aquí antes de que necesites averiguar por qué no se está entregando",2073990.0,@130690 Hola por seguridad no publiques el # de pedido. Un paquete puede devolverse por varios motivos: https://t.co/8Yszpzsp8Q ^AR,"No, nunca llegó aquí, no se pudo entregar diciendo que mi dirección no es correcta, sin embargo, me la has enviado aquí antes de que necesites averiguar por qué no se está entregando"
2487016,@AmazonHelp Why is it doing this ugh I was told I can get all in one and I. Can’t and I have personal stuff coming,2487015.0,@333059 Uh oh! Did you have the chance to contact us through the link previously provided? ^HC,Why is it doing this ugh I was told I can get all in one and I. Can’t and I have personal stuff coming
240147,"@AmazonHelp Please define the earliest? Give me a final deadline, I have been getting many.",240146.0,@173036 We're working on it and will get back to you at the earliest. ^PB,"Please define the earliest? Give me a final deadline, I have been getting many."
1769427,@AmazonHelp @531985 Seriously that's the best response you guys give is thanks for the feedback? WTH,1769426.0,@531985 I know how frustrating this can be. Your feedback helps us improve our packaging: https://t.co/pDfXYTQHSr ^BA,Seriously that's the best response you guys give is thanks for the feedback? WTH
429014,@AmazonHelp Never received any mail.Great going!,429013.0,"@215334 If you've shared the details, you should've received an email from our team. Please check and revert the same. ^HA",Never received any mail.Great going!
2880540,@AmazonHelp I have already filled form so don't try to make fool plz return my money only.,2880539.0,"@144968 I'm sorry for the unpleasant experience, please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon. ^SI",I have already filled form so don't try to make fool plz return my money only.
2886532,@AmazonHelp 良質なコンテンツをリーズナブルな価格でご提供頂き恐悦至極に存じますm(＿＿)m,2886533.0,"@800541 先は長いですね… どうか最後まで存分にお楽しみください♪
プライム・ビデオをご利用いただき、ありがとうございます！ RI",良質なコンテンツをリーズナブルな価格でご提供頂き恐悦至極に存じますm(＿＿)m
343679,@AmazonHelp Je pense plutôt qu'il n'y a plus de livreurs pour ma zone et dès que ça arrive au centre régional c'est retournée directement.,343678.0,@136727 Pour quelle raison le colis a été retourné à l'expéditeur ? ^ASZ,Je pense plutôt qu'il n'y a plus de livreurs pour ma zone et dès que ça arrive au centre régional c'est retournée directement.
246377,"@AmazonHelp no sé si por reducción de costes, por política, Seur entrega los paquetes cuando les viene en gana",246376.0,"@174523 Trífero, el pedido ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA","no sé si por reducción de costes, por política, Seur entrega los paquetes cuando les viene en gana"
696645,"@AmazonHelp Ayer, pero hablé para cambiar la fecha a hoy (desde el martes). El problema es que entregan a deshoras y como es Transportista: AMZMX pues ni con quién dirigirse. Mal mal! Pensando seriamente cancelar el Prime",696644.0,"@286222 Hola, Carlos. Lamentamos mucho estos inconvenientes. ¿Podrías indicarnos cuál es la fecha de entrega estimada para este pedido que esperas? ^ES","Ayer, pero hablé para cambiar la fecha a hoy (desde el martes). El problema es que entregan a deshoras y como es Transportista: AMZMX pues ni con quién dirigirse. Mal mal! Pensando seriamente cancelar el Prime"
1082917,@AmazonHelp Please read full string of tweets. Thanks.,1082916.0,"@375440 Apologies for the delay, Ahmed! Pls give us another chance to look at available options w/ you here: https://t.co/Q7Ftz6nj80^CS",Please read full string of tweets. Thanks.
539807,"@AmazonHelp Hi
Please update on the service ststus",539806.0,@245190 Apologies for the trouble with the order received.  I'd like to help. Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK,Hi Please update on the service ststus
978369,@AmazonHelp this is not fair and not transparent response from you. #BoycottAmazon #AmazonIsACheat,978368.0,@329209 further insight on this. 2/2 ^SH,this is not fair and not transparent response from you. #BoycottAmazon #AmazonIsACheat
1656661,@AmazonHelp @505521 I am having the same problem. I work at a law office and Amazon is violating the Massachusetts consumer protection statute. Amazon has provided the absolute worst customer service concerning this book.,1656660.0,"@505521 Apologies Konda. Have you been advised as to a reason for the delay? Have you been in touch? If so, what was advised? ^TP",I am having the same problem. I work at a law office and Amazon is violating the Massachusetts consumer protection statute. Amazon has provided the absolute worst customer service concerning this book.
1398851,@AmazonHelp Where is the link for chat?,1398850.0,@233352 We do not have account access via Twitter. Please reach out to us via phone/chat using the link that was previously given ^MW,Where is the link for chat?
2154210,@AmazonHelp Danke für die Antwort,2154211.0,"@632922 Die Kollegen wissen schon bescheid, dass du und ganz viele andere schon sehnsüchtig auf die Folge warten :) Aber hab bitte noch etwas Geduld. Wenn du einen Staffelpass hast, bekommst du eine Nachricht, sobald die Folge online ist. Liebe Grüße ^AN",Danke für die Antwort
152115,@AmazonHelp Iapoi. Não vejo a hora de acabar de ler todos.,152114.0,"@150756 Boa tarde Junin! ❤️ Nossa e nós amamos você! 😍 E nós conte, já você esta pronto para começar a leitura desses novos livros? ^CJ",Iapoi. Não vejo a hora de acabar de ler todos.
2468563,"@AmazonHelp Só to acumulando ebooks, vou ter que dedicar dias da minha vida pra ler todos, minha coleção só aumenta mas estou feliz. Kindle mudou minha vida ❤",2468564.0,"@706254 Olá sr. Bigodes, é um vicio realmente, acontece com nós também, estamos sempre procurando eBooks novos para ler, porém cade o tempo! ❤😥 ^DA https://t.co/A2IXuAL2Pz","Só to acumulando ebooks, vou ter que dedicar dias da minha vida pra ler todos, minha coleção só aumenta mas estou feliz. Kindle mudou minha vida ❤"
2974822,@AmazonHelp It was to be delivered Tuesday the 28th. UPS is the carrier. Two days now it has been marked out for delivery with no delivery.,2974823.0,"@261401 I'm sorry for the inconvenience, Ashley! Have we missed the estimated delivery date provided in your order confirmation e-mail? Who is the carrier assigned to your package? ^LA",It was to be delivered Tuesday the 28th. UPS is the carrier. Two days now it has been marked out for delivery with no delivery.
2779211,"@AmazonHelp I never received a survey.  I cannot get into my seller account, but since I cannot verify information in my seller account, no help was available.  When I asked to speak with someone else, rep became annoyed and said he was only employee and hung up.  No Amazon selling for me!",2779210.0,"@776295 I'm sorry you weren't able to get immediate assistance. You can fill out the survey that was sent after the call for leadership to review. Without posting personal or account sensitive information, can you tell us more about what's going on?  ^AF","I never received a survey. I cannot get into my seller account, but since I cannot verify information in my seller account, no help was available. When I asked to speak with someone else, rep became annoyed and said he was only employee and hung up. No Amazon selling for me!"
2240691,"@AmazonHelp If you are so serious why do not you get in touch with your Ms. Hanan from executive  relationship team, she had all details. Amazon sells fake products in an organised manner and is committing fraud on its customers",2240690.0,"@270757 I'm sorry but unless your reply to the correspondence sent by our team here: https://t.co/NTkrxpsbHJ, we'll not be able to provide any further insight regarding this. ^AM","If you are so serious why do not you get in touch with your Ms. Hanan from executive relationship team, she had all details. Amazon sells fake products in an organised manner and is committing fraud on its customers"
2488933,"@AmazonHelp I explained it says my items were delivered and that I say the USPS driver leave without delivering said items. I was told once that I'd get them today still but then told my items will be delivered tomorrow, which is zero help as I needed them today.",2488932.0,@710767 What information or options were we able to provide when you contacted us? Did we mention sharing your feedback with our transportation team? ^CS,"I explained it says my items were delivered and that I say the USPS driver leave without delivering said items. I was told once that I'd get them today still but then told my items will be delivered tomorrow, which is zero help as I needed them today."
2396319,@AmazonHelp https://t.co/jt9XrGrZju you want the order number?,2396323.0,"@689762 We're here to help, sorry for the wait! Just to confirm, which website was it that your order was placed on? Refrain from sharing any personal or account details, as Twitter is a public platform. Please, let us know! ^JE",https://t.co/jt9XrGrZju you want the order number?
